seed,candidate,tier,include,include_reason,co_negative_weight,tag_similarity_weight,trigger_response_weight,co_target_weight,two_hop_link_count,two_hop_connectors
onebtcisonebtc,onebtcisonebtc,0,True,seed,0.0,0.0,0.0,0.0,0,
onebtcisonebtc,bestjaegerpilot,1,True,tier1_co_negative_direct,0.4714045207910317,0.0,0.0,0.0,0,
onebtcisonebtc,Biggie_Nuf,1,True,tier1_co_negative_direct,0.3849001794597505,0.0,0.0,0.0,0,
onebtcisonebtc,PunkerWannaBe,1,True,tier1_co_negative_direct,0.3849001794597505,0.0,0.0,0.0,0,
onebtcisonebtc,jamesnaranja90,1,True,tier1_co_negative_direct,0.3849001794597505,0.0,0.0,0.0,0,
onebtcisonebtc,MatchboxVader22,1,True,tier1_co_negative_direct,0.3333333333333333,0.0,0.0,0.0,0,
onebtcisonebtc,TechHonie,4,True,tier4_two_hop_co_negative_multi_link,0.0,0.0,0.0,0.0,2,"PunkerWannaBe, bestjaegerpilot"
